"","Group","Country","SubScenario","Vari","value"
"81","D2","Belgium","Explicit","Total_Effect",0.00176957526632026
"82","D2","Brazil","Explicit","Total_Effect",0.00214438392246452
"83","D2","China","Explicit","Total_Effect",0.00587747357934128
"84","D2","Germany","Explicit","Total_Effect",0.00521164471208717
"85","D2","Denmark","Explicit","Total_Effect",0.0113283765400496
"86","D2","Spain","Explicit","Total_Effect",0.000413465395373782
"87","D2","Finland","Explicit","Total_Effect",0.00569818770670835
"88","D2","France","Explicit","Total_Effect",0.00150457266343002
"89","D2","United Kingdom","Explicit","Total_Effect",0.00510093298102478
"90","D2","Indonesia","Explicit","Total_Effect",0.0597409542457196
"91","D2","India","Explicit","Total_Effect",0.00482142653963046
"92","D2","Ireland","Explicit","Total_Effect",0.00103903529257934
"93","D2","Italy","Explicit","Total_Effect",0.0020920218196795
"94","D2","Japan","Explicit","Total_Effect",0.00699282604475309
"95","D2","Luxembourg","Explicit","Total_Effect",0.00203527175351714
"96","D2","Mexico","Explicit","Total_Effect",0.0055919821105884
"97","D2","Russian Federation","Explicit","Total_Effect",0.0375467389992819
"98","D2","Turkiye","Explicit","Total_Effect",0.0295067698924627
"99","D2","United States","Explicit","Total_Effect",0.000188482552469096
"100","D2","South Africa","Explicit","Total_Effect",0.00783551121885179
"101","D2","Belgium","Implicit_prod","Total_Effect",0.00264674809219038
"102","D2","Brazil","Implicit_prod","Total_Effect",0.0359587646388226
"103","D2","China","Implicit_prod","Total_Effect",0.0283602621297633
"104","D2","Germany","Implicit_prod","Total_Effect",0.00488106640179445
"105","D2","Denmark","Implicit_prod","Total_Effect",0.00218516876656233
"106","D2","Spain","Implicit_prod","Total_Effect",0.00426377525272628
"107","D2","Finland","Implicit_prod","Total_Effect",0.0010990046418147
"108","D2","France","Implicit_prod","Total_Effect",0.00413541950388768
"109","D2","United Kingdom","Implicit_prod","Total_Effect",0.00496697050136246
"110","D2","Indonesia","Implicit_prod","Total_Effect",0.055066790823882
"111","D2","India","Implicit_prod","Total_Effect",0.0554925593622168
"112","D2","Ireland","Implicit_prod","Total_Effect",0.00293406119537693
"113","D2","Italy","Implicit_prod","Total_Effect",0.00823686111149724
"114","D2","Japan","Implicit_prod","Total_Effect",0.0244742846616386
"115","D2","Luxembourg","Implicit_prod","Total_Effect",0.00111908351494317
"116","D2","Mexico","Implicit_prod","Total_Effect",0.034428618020168
"117","D2","Russian Federation","Implicit_prod","Total_Effect",0.0855526091732883
"118","D2","Turkiye","Implicit_prod","Total_Effect",0.0181792230042725
"119","D2","United States","Implicit_prod","Total_Effect",0.0180572362453154
"120","D2","South Africa","Implicit_prod","Total_Effect",0.0352419040819068
"121","D2","Belgium","Implicit_cons","Total_Effect",0.00251316937524824
"122","D2","Brazil","Implicit_cons","Total_Effect",0.0239542261030362
"123","D2","China","Implicit_cons","Total_Effect",0.00876571494519789
"124","D2","Germany","Implicit_cons","Total_Effect",0.00270938345867753
"125","D2","Denmark","Implicit_cons","Total_Effect",0.00109757501606122
"126","D2","Spain","Implicit_cons","Total_Effect",0.00191081937778583
"127","D2","Finland","Implicit_cons","Total_Effect",0.000270480554975955
"128","D2","France","Implicit_cons","Total_Effect",0.00316761612074913
"129","D2","United Kingdom","Implicit_cons","Total_Effect",0.00407254056004451
"130","D2","Indonesia","Implicit_cons","Total_Effect",0.0401450438237203
"131","D2","India","Implicit_cons","Total_Effect",0.0315980451711777
"132","D2","Ireland","Implicit_cons","Total_Effect",0.00307866206860682
"133","D2","Italy","Implicit_cons","Total_Effect",0.00472489933495419
"134","D2","Japan","Implicit_cons","Total_Effect",0.00887502313464478
"135","D2","Luxembourg","Implicit_cons","Total_Effect",0.00644724190193259
"136","D2","Mexico","Implicit_cons","Total_Effect",0.0278514532319858
"137","D2","Russian Federation","Implicit_cons","Total_Effect",0.0303977222439513
"138","D2","Turkiye","Implicit_cons","Total_Effect",0.0111127167720614
"139","D2","United States","Implicit_cons","Total_Effect",0.00219611232709093
"140","D2","South Africa","Implicit_cons","Total_Effect",0.0331171082016921
"141","D2","Belgium","Null","Total_Effect",NA
"142","D2","Brazil","Null","Total_Effect",NA
"143","D2","China","Null","Total_Effect",NA
"144","D2","Germany","Null","Total_Effect",NA
"145","D2","Denmark","Null","Total_Effect",NA
"146","D2","Spain","Null","Total_Effect",NA
"147","D2","Finland","Null","Total_Effect",NA
"148","D2","France","Null","Total_Effect",NA
"149","D2","United Kingdom","Null","Total_Effect",NA
"150","D2","Indonesia","Null","Total_Effect",NA
"151","D2","India","Null","Total_Effect",NA
"152","D2","Ireland","Null","Total_Effect",NA
"153","D2","Italy","Null","Total_Effect",NA
"154","D2","Japan","Null","Total_Effect",NA
"155","D2","Luxembourg","Null","Total_Effect",NA
"156","D2","Mexico","Null","Total_Effect",NA
"157","D2","Russian Federation","Null","Total_Effect",NA
"158","D2","Turkiye","Null","Total_Effect",NA
"159","D2","United States","Null","Total_Effect",NA
"160","D2","South Africa","Null","Total_Effect",NA
"161","D3","Belgium","Explicit","Total_Effect",0.00149145081378894
"162","D3","Brazil","Explicit","Total_Effect",0.00158374859453977
"163","D3","China","Explicit","Total_Effect",0.00652444573031704
"164","D3","Germany","Explicit","Total_Effect",0.00392809623053713
"165","D3","Denmark","Explicit","Total_Effect",0.00993029981283587
"166","D3","Spain","Explicit","Total_Effect",0.000394638108109483
"167","D3","Finland","Explicit","Total_Effect",0.00572255132887587
"168","D3","France","Explicit","Total_Effect",0.00156973256934705
"169","D3","United Kingdom","Explicit","Total_Effect",0.0036895814457685
"170","D3","Indonesia","Explicit","Total_Effect",0.0573411763280729
"171","D3","India","Explicit","Total_Effect",0.00505302512335906
"172","D3","Ireland","Explicit","Total_Effect",0.00100609780961984
"173","D3","Italy","Explicit","Total_Effect",0.00197203608688449
"174","D3","Japan","Explicit","Total_Effect",0.00706355819928181
"175","D3","Luxembourg","Explicit","Total_Effect",0.00195999609030901
"176","D3","Mexico","Explicit","Total_Effect",0.00485033493940707
"177","D3","Russian Federation","Explicit","Total_Effect",0.0375345441879063
"178","D3","Turkiye","Explicit","Total_Effect",0.0189168169899363
"179","D3","United States","Explicit","Total_Effect",0.000205639661621463
"180","D3","South Africa","Explicit","Total_Effect",0.00897981749573811
"181","D3","Belgium","Implicit_prod","Total_Effect",0.00246911643224056
"182","D3","Brazil","Implicit_prod","Total_Effect",0.0257300531299814
"183","D3","China","Implicit_prod","Total_Effect",0.0310888916131377
"184","D3","Germany","Implicit_prod","Total_Effect",0.00502610635258709
"185","D3","Denmark","Implicit_prod","Total_Effect",0.00212945654791062
"186","D3","Spain","Implicit_prod","Total_Effect",0.00400609913611556
"187","D3","Finland","Implicit_prod","Total_Effect",0.00110096922858801
"188","D3","France","Implicit_prod","Total_Effect",0.00407053273670248
"189","D3","United Kingdom","Implicit_prod","Total_Effect",0.0046767075300855
"190","D3","Indonesia","Implicit_prod","Total_Effect",0.0535764915404983
"191","D3","India","Implicit_prod","Total_Effect",0.0526201442283598
"192","D3","Ireland","Implicit_prod","Total_Effect",0.00307921689496962
"193","D3","Italy","Implicit_prod","Total_Effect",0.00890741171888339
"194","D3","Japan","Implicit_prod","Total_Effect",0.024123369828847
"195","D3","Luxembourg","Implicit_prod","Total_Effect",0.00110475971782194
"196","D3","Mexico","Implicit_prod","Total_Effect",0.0281991678345098
"197","D3","Russian Federation","Implicit_prod","Total_Effect",0.0857693150042513
"198","D3","Turkiye","Implicit_prod","Total_Effect",0.0188985571498801
"199","D3","United States","Implicit_prod","Total_Effect",0.019221268697789
"200","D3","South Africa","Implicit_prod","Total_Effect",0.0350145787988001
"201","D3","Belgium","Implicit_cons","Total_Effect",0.00194648515280787
"202","D3","Brazil","Implicit_cons","Total_Effect",0.0140589300578292
"203","D3","China","Implicit_cons","Total_Effect",0.00967901353188337
"204","D3","Germany","Implicit_cons","Total_Effect",0.00261455489332551
"205","D3","Denmark","Implicit_cons","Total_Effect",0.00102503658978258
"206","D3","Spain","Implicit_cons","Total_Effect",0.00153954607728454
"207","D3","Finland","Implicit_cons","Total_Effect",0.000264537229271296
"208","D3","France","Implicit_cons","Total_Effect",0.00285442002299324
"209","D3","United Kingdom","Implicit_cons","Total_Effect",0.00327319073215374
"210","D3","Indonesia","Implicit_cons","Total_Effect",0.0336660214896703
"211","D3","India","Implicit_cons","Total_Effect",0.0282323612360669
"212","D3","Ireland","Implicit_cons","Total_Effect",0.00327867112048664
"213","D3","Italy","Implicit_cons","Total_Effect",0.00492189220018196
"214","D3","Japan","Implicit_cons","Total_Effect",0.00826993530641552
"215","D3","Luxembourg","Implicit_cons","Total_Effect",0.00781959870869453
"216","D3","Mexico","Implicit_cons","Total_Effect",0.0213001829613174
"217","D3","Russian Federation","Implicit_cons","Total_Effect",0.0305809008129137
"218","D3","Turkiye","Implicit_cons","Total_Effect",0.00910882182344616
"219","D3","United States","Implicit_cons","Total_Effect",0.00360116240541442
"220","D3","South Africa","Implicit_cons","Total_Effect",0.0284114599146178
"221","D3","Belgium","Null","Total_Effect",NA
"222","D3","Brazil","Null","Total_Effect",NA
"223","D3","China","Null","Total_Effect",NA
"224","D3","Germany","Null","Total_Effect",NA
"225","D3","Denmark","Null","Total_Effect",NA
"226","D3","Spain","Null","Total_Effect",NA
"227","D3","Finland","Null","Total_Effect",NA
"228","D3","France","Null","Total_Effect",NA
"229","D3","United Kingdom","Null","Total_Effect",NA
"230","D3","Indonesia","Null","Total_Effect",NA
"231","D3","India","Null","Total_Effect",NA
"232","D3","Ireland","Null","Total_Effect",NA
"233","D3","Italy","Null","Total_Effect",NA
"234","D3","Japan","Null","Total_Effect",NA
"235","D3","Luxembourg","Null","Total_Effect",NA
"236","D3","Mexico","Null","Total_Effect",NA
"237","D3","Russian Federation","Null","Total_Effect",NA
"238","D3","Turkiye","Null","Total_Effect",NA
"239","D3","United States","Null","Total_Effect",NA
"240","D3","South Africa","Null","Total_Effect",NA
"241","D4","Belgium","Explicit","Total_Effect",0.00157384273983517
"242","D4","Brazil","Explicit","Total_Effect",0.001478784844776
"243","D4","China","Explicit","Total_Effect",0.00723542307178723
"244","D4","Germany","Explicit","Total_Effect",0.00421635082666462
"245","D4","Denmark","Explicit","Total_Effect",0.0092190997436958
"246","D4","Spain","Explicit","Total_Effect",0.000388543698522722
"247","D4","Finland","Explicit","Total_Effect",0.00570514010956431
"248","D4","France","Explicit","Total_Effect",0.00162359823078962
"249","D4","United Kingdom","Explicit","Total_Effect",0.00355297762506973
"250","D4","Indonesia","Explicit","Total_Effect",0.0549979787417885
"251","D4","India","Explicit","Total_Effect",0.00537621661164188
"252","D4","Ireland","Explicit","Total_Effect",0.000985460853737514
"253","D4","Italy","Explicit","Total_Effect",0.00194672705835531
"254","D4","Japan","Explicit","Total_Effect",0.00688079525975506
"255","D4","Luxembourg","Explicit","Total_Effect",0.00181653489067427
"256","D4","Mexico","Explicit","Total_Effect",0.0053621437884809
"257","D4","Russian Federation","Explicit","Total_Effect",0.0375533084895539
"258","D4","Turkiye","Explicit","Total_Effect",0.0204631931465805
"259","D4","United States","Explicit","Total_Effect",0.000211373799080062
"260","D4","South Africa","Explicit","Total_Effect",0.00865232159126204
"261","D4","Belgium","Implicit_prod","Total_Effect",0.00253878961240973
"262","D4","Brazil","Implicit_prod","Total_Effect",0.0236101505210905
"263","D4","China","Implicit_prod","Total_Effect",0.0339432432949363
"264","D4","Germany","Implicit_prod","Total_Effect",0.00519143767301006
"265","D4","Denmark","Implicit_prod","Total_Effect",0.00216453250932091
"266","D4","Spain","Implicit_prod","Total_Effect",0.00415226207813651
"267","D4","Finland","Implicit_prod","Total_Effect",0.00108148000378504
"268","D4","France","Implicit_prod","Total_Effect",0.00375268942858605
"269","D4","United Kingdom","Implicit_prod","Total_Effect",0.00501777551562746
"270","D4","Indonesia","Implicit_prod","Total_Effect",0.051608622760268
"271","D4","India","Implicit_prod","Total_Effect",0.052106195005463
"272","D4","Ireland","Implicit_prod","Total_Effect",0.00308225767296529
"273","D4","Italy","Implicit_prod","Total_Effect",0.008390550177704
"274","D4","Japan","Implicit_prod","Total_Effect",0.0239189189867733
"275","D4","Luxembourg","Implicit_prod","Total_Effect",0.00104324617137276
"276","D4","Mexico","Implicit_prod","Total_Effect",0.0314592051862318
"277","D4","Russian Federation","Implicit_prod","Total_Effect",0.0859645527535247
"278","D4","Turkiye","Implicit_prod","Total_Effect",0.0189445612590887
"279","D4","United States","Implicit_prod","Total_Effect",0.0188036865691239
"280","D4","South Africa","Implicit_prod","Total_Effect",0.0339055677195975
"281","D4","Belgium","Implicit_cons","Total_Effect",0.00213441590943396
"282","D4","Brazil","Implicit_cons","Total_Effect",0.0116900410182096
"283","D4","China","Implicit_cons","Total_Effect",0.0107063687832497
"284","D4","Germany","Implicit_cons","Total_Effect",0.00261422538451781
"285","D4","Denmark","Implicit_cons","Total_Effect",0.0010152793240821
"286","D4","Spain","Implicit_cons","Total_Effect",0.00173456898090145
"287","D4","Finland","Implicit_cons","Total_Effect",0.000263779227442915
"288","D4","France","Implicit_cons","Total_Effect",0.00264824439821393
"289","D4","United Kingdom","Implicit_cons","Total_Effect",0.00351271666960691
"290","D4","Indonesia","Implicit_cons","Total_Effect",0.0298117267462136
"291","D4","India","Implicit_cons","Total_Effect",0.0266553775225414
"292","D4","Ireland","Implicit_cons","Total_Effect",0.00298690541816106
"293","D4","Italy","Implicit_cons","Total_Effect",0.00473357847370096
"294","D4","Japan","Implicit_cons","Total_Effect",0.00837100238172521
"295","D4","Luxembourg","Implicit_cons","Total_Effect",0.0071723127379128
"296","D4","Mexico","Implicit_cons","Total_Effect",0.0247926766587234
"297","D4","Russian Federation","Implicit_cons","Total_Effect",0.0306937258913475
"298","D4","Turkiye","Implicit_cons","Total_Effect",0.00847275278714673
"299","D4","United States","Implicit_cons","Total_Effect",0.00323701057597484
"300","D4","South Africa","Implicit_cons","Total_Effect",0.0275600042627993
"301","D4","Belgium","Null","Total_Effect",NA
"302","D4","Brazil","Null","Total_Effect",NA
"303","D4","China","Null","Total_Effect",NA
"304","D4","Germany","Null","Total_Effect",NA
"305","D4","Denmark","Null","Total_Effect",NA
"306","D4","Spain","Null","Total_Effect",NA
"307","D4","Finland","Null","Total_Effect",NA
"308","D4","France","Null","Total_Effect",NA
"309","D4","United Kingdom","Null","Total_Effect",NA
"310","D4","Indonesia","Null","Total_Effect",NA
"311","D4","India","Null","Total_Effect",NA
"312","D4","Ireland","Null","Total_Effect",NA
"313","D4","Italy","Null","Total_Effect",NA
"314","D4","Japan","Null","Total_Effect",NA
"315","D4","Luxembourg","Null","Total_Effect",NA
"316","D4","Mexico","Null","Total_Effect",NA
"317","D4","Russian Federation","Null","Total_Effect",NA
"318","D4","Turkiye","Null","Total_Effect",NA
"319","D4","United States","Null","Total_Effect",NA
"320","D4","South Africa","Null","Total_Effect",NA
"321","D5","Belgium","Explicit","Total_Effect",0.00135204628468474
"322","D5","Brazil","Explicit","Total_Effect",0.00113623871744863
"323","D5","China","Explicit","Total_Effect",0.00781688009629848
"324","D5","Germany","Explicit","Total_Effect",0.00403627396480019
"325","D5","Denmark","Explicit","Total_Effect",0.00873207604801921
"326","D5","Spain","Explicit","Total_Effect",0.000382057165642285
"327","D5","Finland","Explicit","Total_Effect",0.00546048670472161
"328","D5","France","Explicit","Total_Effect",0.00152533095625485
"329","D5","United Kingdom","Explicit","Total_Effect",0.00277764546102279
"330","D5","Indonesia","Explicit","Total_Effect",0.053396872517753
"331","D5","India","Explicit","Total_Effect",0.00551611088240271
"332","D5","Ireland","Explicit","Total_Effect",0.000953649138243142
"333","D5","Italy","Explicit","Total_Effect",0.00192051227965775
"334","D5","Japan","Explicit","Total_Effect",0.00684704212530978
"335","D5","Luxembourg","Explicit","Total_Effect",0.0019081225283933
"336","D5","Mexico","Explicit","Total_Effect",0.00406252615698894
"337","D5","Russian Federation","Explicit","Total_Effect",0.0374077888874819
"338","D5","Turkiye","Explicit","Total_Effect",0.0170065334863475
"339","D5","United States","Explicit","Total_Effect",0.000227101736523504
"340","D5","South Africa","Explicit","Total_Effect",0.00985757863722973
"341","D5","Belgium","Implicit_prod","Total_Effect",0.00257269996141626
"342","D5","Brazil","Implicit_prod","Total_Effect",0.0173401980764653
"343","D5","China","Implicit_prod","Total_Effect",0.0361407064132255
"344","D5","Germany","Implicit_prod","Total_Effect",0.00515905392876631
"345","D5","Denmark","Implicit_prod","Total_Effect",0.00209304754466861
"346","D5","Spain","Implicit_prod","Total_Effect",0.00411007991901905
"347","D5","Finland","Implicit_prod","Total_Effect",0.00108502005916688
"348","D5","France","Implicit_prod","Total_Effect",0.0037502220989045
"349","D5","United Kingdom","Implicit_prod","Total_Effect",0.00487340546635256
"350","D5","Indonesia","Implicit_prod","Total_Effect",0.0511223420036426
"351","D5","India","Implicit_prod","Total_Effect",0.0485922833130758
"352","D5","Ireland","Implicit_prod","Total_Effect",0.00306963307168035
"353","D5","Italy","Implicit_prod","Total_Effect",0.00835007487843514
"354","D5","Japan","Implicit_prod","Total_Effect",0.0232273276838019
"355","D5","Luxembourg","Implicit_prod","Total_Effect",0.00111778003122848
"356","D5","Mexico","Implicit_prod","Total_Effect",0.021304003544172
"357","D5","Russian Federation","Implicit_prod","Total_Effect",0.0859064603190703
"358","D5","Turkiye","Implicit_prod","Total_Effect",0.0186854201249146
"359","D5","United States","Implicit_prod","Total_Effect",0.0190511847497223
"360","D5","South Africa","Implicit_prod","Total_Effect",0.0356289348246928
"361","D5","Belgium","Implicit_cons","Total_Effect",0.00210161505795357
"362","D5","Brazil","Implicit_cons","Total_Effect",0.00601287132027606
"363","D5","China","Implicit_cons","Total_Effect",0.0115841118842579
"364","D5","Germany","Implicit_cons","Total_Effect",0.00256477050319724
"365","D5","Denmark","Implicit_cons","Total_Effect",0.00096220050678925
"366","D5","Spain","Implicit_cons","Total_Effect",0.00166168114275826
"367","D5","Finland","Implicit_cons","Total_Effect",0.000259412174577483
"368","D5","France","Implicit_cons","Total_Effect",0.00253089657066374
"369","D5","United Kingdom","Implicit_cons","Total_Effect",0.00277917382786901
"370","D5","Indonesia","Implicit_cons","Total_Effect",0.02606737671016
"371","D5","India","Implicit_cons","Total_Effect",0.0229524042976041
"372","D5","Ireland","Implicit_cons","Total_Effect",0.00279840416183555
"373","D5","Italy","Implicit_cons","Total_Effect",0.00444579378904905
"374","D5","Japan","Implicit_cons","Total_Effect",0.00746064790366089
"375","D5","Luxembourg","Implicit_cons","Total_Effect",0.00827725650034338
"376","D5","Mexico","Implicit_cons","Total_Effect",0.0143076336192931
"377","D5","Russian Federation","Implicit_cons","Total_Effect",0.0306594320003121
"378","D5","Turkiye","Implicit_cons","Total_Effect",0.00859175409704213
"379","D5","United States","Implicit_cons","Total_Effect",0.00330201641886665
"380","D5","South Africa","Implicit_cons","Total_Effect",0.0259650347752437
"381","D5","Belgium","Null","Total_Effect",NA
"382","D5","Brazil","Null","Total_Effect",NA
"383","D5","China","Null","Total_Effect",NA
"384","D5","Germany","Null","Total_Effect",NA
"385","D5","Denmark","Null","Total_Effect",NA
"386","D5","Spain","Null","Total_Effect",NA
"387","D5","Finland","Null","Total_Effect",NA
"388","D5","France","Null","Total_Effect",NA
"389","D5","United Kingdom","Null","Total_Effect",NA
"390","D5","Indonesia","Null","Total_Effect",NA
"391","D5","India","Null","Total_Effect",NA
"392","D5","Ireland","Null","Total_Effect",NA
"393","D5","Italy","Null","Total_Effect",NA
"394","D5","Japan","Null","Total_Effect",NA
"395","D5","Luxembourg","Null","Total_Effect",NA
"396","D5","Mexico","Null","Total_Effect",NA
"397","D5","Russian Federation","Null","Total_Effect",NA
"398","D5","Turkiye","Null","Total_Effect",NA
"399","D5","United States","Null","Total_Effect",NA
"400","D5","South Africa","Null","Total_Effect",NA
"401","D6","Belgium","Explicit","Total_Effect",0.00128500521094951
"402","D6","Brazil","Explicit","Total_Effect",0.000895592455762086
"403","D6","China","Explicit","Total_Effect",0.00831362876554896
"404","D6","Germany","Explicit","Total_Effect",0.003652029938132
"405","D6","Denmark","Explicit","Total_Effect",0.00840749958616394
"406","D6","Spain","Explicit","Total_Effect",0.000375604441343616
"407","D6","Finland","Explicit","Total_Effect",0.00529787333132883
"408","D6","France","Explicit","Total_Effect",0.00139763786473029
"409","D6","United Kingdom","Explicit","Total_Effect",0.00242109913556779
"410","D6","Indonesia","Explicit","Total_Effect",0.051579696346543
"411","D6","India","Explicit","Total_Effect",0.00570063509695615
"412","D6","Ireland","Explicit","Total_Effect",0.000960273980314541
"413","D6","Italy","Explicit","Total_Effect",0.00191465192836224
"414","D6","Japan","Explicit","Total_Effect",0.00673038853796512
"415","D6","Luxembourg","Explicit","Total_Effect",0.0018453153980173
"416","D6","Mexico","Explicit","Total_Effect",0.00437448926881493
"417","D6","Russian Federation","Explicit","Total_Effect",0.0370904169364532
"418","D6","Turkiye","Explicit","Total_Effect",0.0189274953342716
"419","D6","United States","Explicit","Total_Effect",0.000245039670192107
"420","D6","South Africa","Explicit","Total_Effect",0.00988430950153427
"421","D6","Belgium","Implicit_prod","Total_Effect",0.00261028453158306
"422","D6","Brazil","Implicit_prod","Total_Effect",0.0141638124478357
"423","D6","China","Implicit_prod","Total_Effect",0.038205698841755
"424","D6","Germany","Implicit_prod","Total_Effect",0.00510033482169822
"425","D6","Denmark","Implicit_prod","Total_Effect",0.00214195823756303
"426","D6","Spain","Implicit_prod","Total_Effect",0.00399151204066925
"427","D6","Finland","Implicit_prod","Total_Effect",0.00108984066454425
"428","D6","France","Implicit_prod","Total_Effect",0.00401773847121428
"429","D6","United Kingdom","Implicit_prod","Total_Effect",0.00444715351256452
"430","D6","Indonesia","Implicit_prod","Total_Effect",0.0492121395377453
"431","D6","India","Implicit_prod","Total_Effect",0.0460722904632644
"432","D6","Ireland","Implicit_prod","Total_Effect",0.003063819167597
"433","D6","Italy","Implicit_prod","Total_Effect",0.00828569192859208
"434","D6","Japan","Implicit_prod","Total_Effect",0.0214559150652745
"435","D6","Luxembourg","Implicit_prod","Total_Effect",0.00111672020016974
"436","D6","Mexico","Implicit_prod","Total_Effect",0.0235984623282801
"437","D6","Russian Federation","Implicit_prod","Total_Effect",0.0855009089471971
"438","D6","Turkiye","Implicit_prod","Total_Effect",0.0191500411739828
"439","D6","United States","Implicit_prod","Total_Effect",0.0203166823003082
"440","D6","South Africa","Implicit_prod","Total_Effect",0.0330112613054043
"441","D6","Belgium","Implicit_cons","Total_Effect",0.00203869366438877
"442","D6","Brazil","Implicit_cons","Total_Effect",0.0048537060693644
"443","D6","China","Implicit_cons","Total_Effect",0.012297103343023
"444","D6","Germany","Implicit_cons","Total_Effect",0.00251787503014546
"445","D6","Denmark","Implicit_cons","Total_Effect",0.00100174393308044
"446","D6","Spain","Implicit_cons","Total_Effect",0.00156086464880382
