"","Group","Country","SubScenario","Vari","value"
"41","D1","Belgium","Implicit_cons","Total_Effect",0.0201894032935452
"42","D1","Brazil","Implicit_cons","Total_Effect",0.117482166909768
"43","D1","China","Implicit_cons","Total_Effect",0.0395450683403508
"44","D1","Germany","Implicit_cons","Total_Effect",0.0222278846373843
"45","D1","Denmark","Implicit_cons","Total_Effect",0.00416913406712545
"46","D1","Spain","Implicit_cons","Total_Effect",0.0111648882196539
"47","D1","Finland","Implicit_cons","Total_Effect",0.00059180801512584
"48","D1","France","Implicit_cons","Total_Effect",0.0158479823185686
"49","D1","United Kingdom","Implicit_cons","Total_Effect",0.0218590212031689
"50","D1","Indonesia","Implicit_cons","Total_Effect",0.151410741063058
"51","D1","India","Implicit_cons","Total_Effect",0.130855027578649
"52","D1","Ireland","Implicit_cons","Total_Effect",0.00662975492747252
"53","D1","Italy","Implicit_cons","Total_Effect",0.0121841616293823
"54","D1","Japan","Implicit_cons","Total_Effect",0.0312227201228918
"55","D1","Luxembourg","Implicit_cons","Total_Effect",0.0238453724681487
"56","D1","Mexico","Implicit_cons","Total_Effect",0.11256021953288
"57","D1","Russian Federation","Implicit_cons","Total_Effect",0.0872559254043241
"58","D1","Turkiye","Implicit_cons","Total_Effect",0.0299138537926114
"59","D1","United States","Implicit_cons","Total_Effect",0.0158865368008513
"60","D1","South Africa","Implicit_cons","Total_Effect",0.22675542013035
"61","D1","Belgium","Explicit_Implicit_prod","Total_Effect",0.0742406351895543
"62","D1","Brazil","Explicit_Implicit_prod","Total_Effect",0.235884951112768
"63","D1","China","Explicit_Implicit_prod","Total_Effect",0.194112945223089
"64","D1","Germany","Explicit_Implicit_prod","Total_Effect",0.0861853166117803
"65","D1","Denmark","Explicit_Implicit_prod","Total_Effect",0.058902959359221
"66","D1","Spain","Explicit_Implicit_prod","Total_Effect",0.0586859316899838
"67","D1","Finland","Explicit_Implicit_prod","Total_Effect",0.0514644408969382
"68","D1","France","Explicit_Implicit_prod","Total_Effect",0.0611133254170981
"69","D1","United Kingdom","Explicit_Implicit_prod","Total_Effect",0.0764076409048479
"70","D1","Indonesia","Explicit_Implicit_prod","Total_Effect",0.315908214993165
"71","D1","India","Explicit_Implicit_prod","Total_Effect",0.237629890212391
"72","D1","Ireland","Explicit_Implicit_prod","Total_Effect",0.073510334012236
"73","D1","Italy","Explicit_Implicit_prod","Total_Effect",0.0703439196284582
"74","D1","Japan","Explicit_Implicit_prod","Total_Effect",0.117688708296995
"75","D1","Luxembourg","Explicit_Implicit_prod","Total_Effect",0.0813224121662203
"76","D1","Mexico","Explicit_Implicit_prod","Total_Effect",0.341068129835665
"77","D1","Russian Federation","Explicit_Implicit_prod","Total_Effect",0.2294761348554
"78","D1","Turkiye","Explicit_Implicit_prod","Total_Effect",0.210267651852895
"79","D1","United States","Explicit_Implicit_prod","Total_Effect",0.0534933010171182
"80","D1","South Africa","Explicit_Implicit_prod","Total_Effect",0.277259780965125
"81","D1","Belgium","Explicit_Implicit_cons","Total_Effect",0.0266297112265321
"82","D1","Brazil","Explicit_Implicit_cons","Total_Effect",0.122725974084828
"83","D1","China","Explicit_Implicit_cons","Total_Effect",0.0471093097252055
"84","D1","Germany","Explicit_Implicit_cons","Total_Effect",0.0334569977343428
"85","D1","Denmark","Explicit_Implicit_cons","Total_Effect",0.017791780341306
"86","D1","Spain","Explicit_Implicit_cons","Total_Effect",0.0124602708026341
"87","D1","Finland","Explicit_Implicit_cons","Total_Effect",0.00811185902826512
"88","D1","France","Explicit_Implicit_cons","Total_Effect",0.0215263473045056
"89","D1","United Kingdom","Explicit_Implicit_cons","Total_Effect",0.0327456140592368
"90","D1","Indonesia","Explicit_Implicit_cons","Total_Effect",0.203600351989769
"91","D1","India","Explicit_Implicit_cons","Total_Effect",0.137758032841954
"92","D1","Ireland","Explicit_Implicit_cons","Total_Effect",0.00921671522931452
"93","D1","Italy","Explicit_Implicit_cons","Total_Effect",0.0158481411672495
"94","D1","Japan","Explicit_Implicit_cons","Total_Effect",0.0364371349284346
"95","D1","Luxembourg","Explicit_Implicit_cons","Total_Effect",0.0291238621458776
"96","D1","Mexico","Explicit_Implicit_cons","Total_Effect",0.133129657165313
"97","D1","Russian Federation","Explicit_Implicit_cons","Total_Effect",0.112852219823768
"98","D1","Turkiye","Explicit_Implicit_cons","Total_Effect",0.0524164794713371
"99","D1","United States","Explicit_Implicit_cons","Total_Effect",0.0163815852463717
"100","D1","South Africa","Explicit_Implicit_cons","Total_Effect",0.234850216409478
"101","D1","Belgium","Null","Total_Effect",NA
"102","D1","Brazil","Null","Total_Effect",NA
"103","D1","China","Null","Total_Effect",NA
"104","D1","Germany","Null","Total_Effect",NA
"105","D1","Denmark","Null","Total_Effect",NA
"106","D1","Spain","Null","Total_Effect",NA
"107","D1","Finland","Null","Total_Effect",NA
"108","D1","France","Null","Total_Effect",NA
"109","D1","United Kingdom","Null","Total_Effect",NA
"110","D1","Indonesia","Null","Total_Effect",NA
"111","D1","India","Null","Total_Effect",NA
"112","D1","Ireland","Null","Total_Effect",NA
"113","D1","Italy","Null","Total_Effect",NA
"114","D1","Japan","Null","Total_Effect",NA
"115","D1","Luxembourg","Null","Total_Effect",NA
"116","D1","Mexico","Null","Total_Effect",NA
"117","D1","Russian Federation","Null","Total_Effect",NA
"118","D1","Turkiye","Null","Total_Effect",NA
"119","D1","United States","Null","Total_Effect",NA
"120","D1","South Africa","Null","Total_Effect",NA
"121","D2","Belgium","Explicit","Total_Effect",0.00537517864530271
"122","D2","Brazil","Explicit","Total_Effect",0.0038604798569367
"123","D2","China","Explicit","Total_Effect",0.00880599994647435
"124","D2","Germany","Explicit","Total_Effect",0.0114315281697613
"125","D2","Denmark","Explicit","Total_Effect",0.0132770969979096
"126","D2","Spain","Explicit","Total_Effect",0.00134164217527567
"127","D2","Finland","Explicit","Total_Effect",0.00627046683734522
"128","D2","France","Explicit","Total_Effect",0.00422403826824317
"129","D2","United Kingdom","Explicit","Total_Effect",0.00875491509297231
"130","D2","Indonesia","Explicit","Total_Effect",0.0470185119975597
"131","D2","India","Explicit","Total_Effect",0.00709114931167147
"132","D2","Ireland","Explicit","Total_Effect",0.00252039671563008
"133","D2","Italy","Explicit","Total_Effect",0.00382692510462384
"134","D2","Japan","Explicit","Total_Effect",0.00437542984269636
"135","D2","Luxembourg","Explicit","Total_Effect",0.00461754753061171
"136","D2","Mexico","Explicit","Total_Effect",0.0184581577996119
"137","D2","Russian Federation","Explicit","Total_Effect",0.0283979657790802
"138","D2","Turkiye","Explicit","Total_Effect",0.0533724295763312
"139","D2","United States","Explicit","Total_Effect",0.000488179988561986
"140","D2","South Africa","Explicit","Total_Effect",0.0069156017509508
"141","D2","Belgium","Implicit_prod","Total_Effect",0.0656312631649061
"142","D2","Brazil","Implicit_prod","Total_Effect",0.171626475306363
"143","D2","China","Implicit_prod","Total_Effect",0.207047531719353
"144","D2","Germany","Implicit_prod","Total_Effect",0.0722675518513622
"145","D2","Denmark","Implicit_prod","Total_Effect",0.0446557120711815
"146","D2","Spain","Implicit_prod","Total_Effect",0.0587777618338211
"147","D2","Finland","Implicit_prod","Total_Effect",0.0430910814566122
"148","D2","France","Implicit_prod","Total_Effect",0.0532216472509936
"149","D2","United Kingdom","Implicit_prod","Total_Effect",0.0633695360130675
"150","D2","Indonesia","Implicit_prod","Total_Effect",0.244910533838335
"151","D2","India","Implicit_prod","Total_Effect",0.224830879586011
"152","D2","Ireland","Implicit_prod","Total_Effect",0.0695333322294367
"153","D2","Italy","Implicit_prod","Total_Effect",0.0668480744494539
"154","D2","Japan","Implicit_prod","Total_Effect",0.1087203432332
"155","D2","Luxembourg","Implicit_prod","Total_Effect",0.0715002761337849
"156","D2","Mexico","Implicit_prod","Total_Effect",0.285620764809322
"157","D2","Russian Federation","Implicit_prod","Total_Effect",0.208922107794736
"158","D2","Turkiye","Implicit_prod","Total_Effect",0.239147426674184
"159","D2","United States","Implicit_prod","Total_Effect",0.0481453461341662
"160","D2","South Africa","Implicit_prod","Total_Effect",0.257689025244052
"161","D2","Belgium","Implicit_cons","Total_Effect",0.0175725671099268
"162","D2","Brazil","Implicit_cons","Total_Effect",0.0708401005211479
"163","D2","China","Implicit_cons","Total_Effect",0.0453649919050088
"164","D2","Germany","Implicit_cons","Total_Effect",0.0212920512542964
"165","D2","Denmark","Implicit_cons","Total_Effect",0.00321148105744497
"166","D2","Spain","Implicit_cons","Total_Effect",0.0125714758826676
"167","D2","Finland","Implicit_cons","Total_Effect",0.000656798079695429
"168","D2","France","Implicit_cons","Total_Effect",0.014221544819724
"169","D2","United Kingdom","Implicit_cons","Total_Effect",0.0167470981464057
"170","D2","Indonesia","Implicit_cons","Total_Effect",0.12422537960507
"171","D2","India","Implicit_cons","Total_Effect",0.11032868294719
"172","D2","Ireland","Implicit_cons","Total_Effect",0.00569743742793633
"173","D2","Italy","Implicit_cons","Total_Effect",0.0129629573582418
"174","D2","Japan","Implicit_cons","Total_Effect",0.0265984990575169
"175","D2","Luxembourg","Implicit_cons","Total_Effect",0.0203381595586255
"176","D2","Mexico","Implicit_cons","Total_Effect",0.0907428655813962
"177","D2","Russian Federation","Implicit_cons","Total_Effect",0.0882068305982156
"178","D2","Turkiye","Implicit_cons","Total_Effect",0.0587304621171048
"179","D2","United States","Implicit_cons","Total_Effect",0.00910991092463097
"180","D2","South Africa","Implicit_cons","Total_Effect",0.181597984575865
"181","D2","Belgium","Explicit_Implicit_prod","Total_Effect",0.0709036273310722
"182","D2","Brazil","Explicit_Implicit_prod","Total_Effect",0.175340882567833
"183","D2","China","Explicit_Implicit_prod","Total_Effect",0.21535389752251
"184","D2","Germany","Explicit_Implicit_prod","Total_Effect",0.0834355992259779
"185","D2","Denmark","Explicit_Implicit_prod","Total_Effect",0.0576869423553783
"186","D2","Spain","Explicit_Implicit_prod","Total_Effect",0.0600133048219953
"187","D2","Finland","Explicit_Implicit_prod","Total_Effect",0.0490934007451099
"188","D2","France","Explicit_Implicit_prod","Total_Effect",0.0573577042416454
"189","D2","United Kingdom","Explicit_Implicit_prod","Total_Effect",0.0715589162296499
"190","D2","Indonesia","Explicit_Implicit_prod","Total_Effect",0.290329180604225
"191","D2","India","Explicit_Implicit_prod","Total_Effect",0.231303076387605
"192","D2","Ireland","Explicit_Implicit_prod","Total_Effect",0.0717947103785437
"193","D2","Italy","Explicit_Implicit_prod","Total_Effect",0.0705256555774572
"194","D2","Japan","Explicit_Implicit_prod","Total_Effect",0.112806095584449
"195","D2","Luxembourg","Explicit_Implicit_prod","Total_Effect",0.0759739956017935
"196","D2","Mexico","Explicit_Implicit_prod","Total_Effect",0.302662472665288
"197","D2","Russian Federation","Explicit_Implicit_prod","Total_Effect",0.232292994324911
"198","D2","Turkiye","Explicit_Implicit_prod","Total_Effect",0.292099229301277
"199","D2","United States","Explicit_Implicit_prod","Total_Effect",0.0485724093245457
"200","D2","South Africa","Explicit_Implicit_prod","Total_Effect",0.264323599590303
"201","D2","Belgium","Explicit_Implicit_cons","Total_Effect",0.0228731204025198
"202","D2","Brazil","Explicit_Implicit_cons","Total_Effect",0.0746267006903951
"203","D2","China","Explicit_Implicit_cons","Total_Effect",0.0540260139872886
"204","D2","Germany","Explicit_Implicit_cons","Total_Effect",0.0325550981385201
"205","D2","Denmark","Explicit_Implicit_cons","Total_Effect",0.0164275776894041
"206","D2","Spain","Explicit_Implicit_cons","Total_Effect",0.0138668754906651
"207","D2","Finland","Explicit_Implicit_cons","Total_Effect",0.00687543771077613
"208","D2","France","Explicit_Implicit_cons","Total_Effect",0.0183928133620599
"209","D2","United Kingdom","Explicit_Implicit_cons","Total_Effect",0.025009233086788
"210","D2","Indonesia","Explicit_Implicit_cons","Total_Effect",0.170784127093407
"211","D2","India","Explicit_Implicit_cons","Total_Effect",0.117355939343244
"212","D2","Ireland","Explicit_Implicit_cons","Total_Effect",0.00810243696924521
"213","D2","Italy","Explicit_Implicit_cons","Total_Effect",0.0166998410904458
"214","D2","Japan","Explicit_Implicit_cons","Total_Effect",0.0309341281154095
"215","D2","Luxembourg","Explicit_Implicit_cons","Total_Effect",0.0248842541116947
"216","D2","Mexico","Explicit_Implicit_cons","Total_Effect",0.108414459973622
"217","D2","Russian Federation","Explicit_Implicit_cons","Total_Effect",0.113905332638309
"218","D2","Turkiye","Explicit_Implicit_cons","Total_Effect",0.11203130007111
"219","D2","United States","Explicit_Implicit_cons","Total_Effect",0.00956653115634355
"220","D2","South Africa","Explicit_Implicit_cons","Total_Effect",0.188492854566132
"221","D2","Belgium","Null","Total_Effect",NA
"222","D2","Brazil","Null","Total_Effect",NA
"223","D2","China","Null","Total_Effect",NA
"224","D2","Germany","Null","Total_Effect",NA
"225","D2","Denmark","Null","Total_Effect",NA
"226","D2","Spain","Null","Total_Effect",NA
"227","D2","Finland","Null","Total_Effect",NA
"228","D2","France","Null","Total_Effect",NA
"229","D2","United Kingdom","Null","Total_Effect",NA
"230","D2","Indonesia","Null","Total_Effect",NA
"231","D2","India","Null","Total_Effect",NA
"232","D2","Ireland","Null","Total_Effect",NA
"233","D2","Italy","Null","Total_Effect",NA
"234","D2","Japan","Null","Total_Effect",NA
"235","D2","Luxembourg","Null","Total_Effect",NA
"236","D2","Mexico","Null","Total_Effect",NA
"237","D2","Russian Federation","Null","Total_Effect",NA
"238","D2","Turkiye","Null","Total_Effect",NA
"239","D2","United States","Null","Total_Effect",NA
"240","D2","South Africa","Null","Total_Effect",NA
"241","D3","Belgium","Explicit","Total_Effect",0.00451220352026979
"242","D3","Brazil","Explicit","Total_Effect",0.00285942044036816
"243","D3","China","Explicit","Total_Effect",0.0096941217613965
"244","D3","Germany","Explicit","Total_Effect",0.00858867586343578
"245","D3","Denmark","Explicit","Total_Effect",0.0111972123002438
"246","D3","Spain","Explicit","Total_Effect",0.00127564346309999
"247","D3","Finland","Explicit","Total_Effect",0.00627084530554889
"248","D3","France","Explicit","Total_Effect",0.00441778943735757
"249","D3","United Kingdom","Explicit","Total_Effect",0.00635728905297374
"250","D3","Indonesia","Explicit","Total_Effect",0.0422474005842757
"251","D3","India","Explicit","Total_Effect",0.0071632753731392
"252","D3","Ireland","Explicit","Total_Effect",0.00259526512632097
"253","D3","Italy","Explicit","Total_Effect",0.00364054517018225
"254","D3","Japan","Explicit","Total_Effect",0.00437360071931574
"255","D3","Luxembourg","Explicit","Total_Effect",0.0045031358213555
"256","D3","Mexico","Explicit","Total_Effect",0.0154210705640102
"257","D3","Russian Federation","Explicit","Total_Effect",0.0284896291501651
"258","D3","Turkiye","Explicit","Total_Effect",0.0321454963766777
"259","D3","United States","Explicit","Total_Effect",0.000538350095973531
"260","D3","South Africa","Explicit","Total_Effect",0.00758454214103212
"261","D3","Belgium","Implicit_prod","Total_Effect",0.0610756340648815
"262","D3","Brazil","Implicit_prod","Total_Effect",0.12984518087752
"263","D3","China","Implicit_prod","Total_Effect",0.226095451842286
"264","D3","Germany","Implicit_prod","Total_Effect",0.068603328636339
"265","D3","Denmark","Implicit_prod","Total_Effect",0.0439511613391555
"266","D3","Spain","Implicit_prod","Total_Effect",0.0551032616427188
"267","D3","Finland","Implicit_prod","Total_Effect",0.0426537591546428
"268","D3","France","Implicit_prod","Total_Effect",0.0544699439982862
"269","D3","United Kingdom","Implicit_prod","Total_Effect",0.0575573522064066
"270","D3","Indonesia","Implicit_prod","Total_Effect",0.232069842234576
"271","D3","India","Implicit_prod","Total_Effect",0.218001036050535
"272","D3","Ireland","Implicit_prod","Total_Effect",0.0761236795675066
"273","D3","Italy","Implicit_prod","Total_Effect",0.0688875513608752
"274","D3","Japan","Implicit_prod","Total_Effect",0.107723091368138
"275","D3","Luxembourg","Implicit_prod","Total_Effect",0.0754200142617051
"276","D3","Mexico","Implicit_prod","Total_Effect",0.245858411850797
"277","D3","Russian Federation","Implicit_prod","Total_Effect",0.210266995666725
"278","D3","Turkiye","Implicit_prod","Total_Effect",0.218031073487347
"279","D3","United States","Implicit_prod","Total_Effect",0.0523721921559716
"280","D3","South Africa","Implicit_prod","Total_Effect",0.247439157676597
"281","D3","Belgium","Implicit_cons","Total_Effect",0.0141016075824489
"282","D3","Brazil","Implicit_cons","Total_Effect",0.0412569958700673
"283","D3","China","Implicit_cons","Total_Effect",0.0498105034528425
"284","D3","Germany","Implicit_cons","Total_Effect",0.0176138591068009
"285","D3","Denmark","Implicit_cons","Total_Effect",0.00305180903215441
"286","D3","Spain","Implicit_cons","Total_Effect",0.01022907692613
"287","D3","Finland","Implicit_cons","Total_Effect",0.000561307321263721
"288","D3","France","Implicit_cons","Total_Effect",0.0136242684066934
"289","D3","United Kingdom","Implicit_cons","Total_Effect",0.0128616555205244
"290","D3","Indonesia","Implicit_cons","Total_Effect",0.102484919261636
"291","D3","India","Implicit_cons","Total_Effect",0.0955411691052545
"292","D3","Ireland","Implicit_cons","Total_Effect",0.00670591522014522
"293","D3","Italy","Implicit_cons","Total_Effect",0.0133696629190421
"294","D3","Japan","Implicit_cons","Total_Effect",0.0248524251053516
"295","D3","Luxembourg","Implicit_cons","Total_Effect",0.0241294929385363
"296","D3","Mexico","Implicit_cons","Total_Effect",0.0677254547190232
"297","D3","Russian Federation","Implicit_cons","Total_Effect",0.0882474268514953
"298","D3","Turkiye","Implicit_cons","Total_Effect",0.0400302865225535
"299","D3","United States","Implicit_cons","Total_Effect",0.0136868079575624
"300","D3","South Africa","Implicit_cons","Total_Effect",0.150265649812717
"301","D3","Belgium","Explicit_Implicit_prod","Total_Effect",0.0654824335422637
"302","D3","Brazil","Explicit_Implicit_prod","Total_Effect",0.132546275839657
"303","D3","China","Explicit_Implicit_prod","Total_Effect",0.235193168171755
"304","D3","Germany","Explicit_Implicit_prod","Total_Effect",0.0769163389331949
"305","D3","Denmark","Explicit_Implicit_prod","Total_Effect",0.0549025066824636
"306","D3","Spain","Explicit_Implicit_prod","Total_Effect",0.0562717164005848
"307","D3","Finland","Explicit_Implicit_prod","Total_Effect",0.0486540668826312
"308","D3","France","Explicit_Implicit_prod","Total_Effect",0.0587992521194471
"309","D3","United Kingdom","Explicit_Implicit_prod","Total_Effect",0.0633477212195353
"310","D3","Indonesia","Explicit_Implicit_prod","Total_Effect",0.272344697618224
"311","D3","India","Explicit_Implicit_prod","Total_Effect",0.224459738497448
"312","D3","Ireland","Explicit_Implicit_prod","Total_Effect",0.0784599436977169
"313","D3","Italy","Explicit_Implicit_prod","Total_Effect",0.072377867269355
"314","D3","Japan","Explicit_Implicit_prod","Total_Effect",0.111786158367361
"315","D3","Luxembourg","Explicit_Implicit_prod","Total_Effect",0.0797816531611094
"316","D3","Mexico","Explicit_Implicit_prod","Total_Effect",0.259821530311476
"317","D3","Russian Federation","Explicit_Implicit_prod","Total_Effect",0.233588914417694
"318","D3","Turkiye","Explicit_Implicit_prod","Total_Effect",0.249641457047932
"319","D3","United States","Explicit_Implicit_prod","Total_Effect",0.0528399065921361
"320","D3","South Africa","Explicit_Implicit_prod","Total_Effect",0.254285102286399
"321","D3","Belgium","Explicit_Implicit_cons","Total_Effect",0.0185369843654882
"322","D3","Brazil","Explicit_Implicit_cons","Total_Effect",0.0440359102974787
"323","D3","China","Explicit_Implicit_cons","Total_Effect",0.0593313487334903
"324","D3","Germany","Explicit_Implicit_cons","Total_Effect",0.0260245687872598
"325","D3","Denmark","Explicit_Implicit_cons","Total_Effect",0.0141880208877179
"326","D3","Spain","Explicit_Implicit_cons","Total_Effect",0.0114582414114393
"327","D3","Finland","Explicit_Implicit_cons","Total_Effect",0.00678013076175067
"328","D3","France","Explicit_Implicit_cons","Total_Effect",0.0179889315090872
"329","D3","United Kingdom","Explicit_Implicit_cons","Total_Effect",0.0187248190806651
"330","D3","Indonesia","Explicit_Implicit_cons","Total_Effect",0.144140137959069
"331","D3","India","Explicit_Implicit_cons","Total_Effect",0.102636130309205
"332","D3","Ireland","Explicit_Implicit_cons","Total_Effect",0.0091857863303819
"333","D3","Italy","Explicit_Implicit_cons","Total_Effect",0.0169196036970673
"334","D3","Japan","Explicit_Implicit_cons","Total_Effect",0.0291828710661468
"335","D3","Luxembourg","Explicit_Implicit_cons","Total_Effect",0.0285624444012532
"336","D3","Mexico","Explicit_Implicit_cons","Total_Effect",0.082329768249074
"337","D3","Russian Federation","Explicit_Implicit_cons","Total_Effect",0.113902962664232
"338","D3","Turkiye","Explicit_Implicit_cons","Total_Effect",0.0720857057169472
"339","D3","United States","Explicit_Implicit_cons","Total_Effect",0.0141881239322439
"340","D3","South Africa","Explicit_Implicit_cons","Total_Effect",0.157795630529169
"341","D3","Belgium","Null","Total_Effect",NA
"342","D3","Brazil","Null","Total_Effect",NA
"343","D3","China","Null","Total_Effect",NA
"344","D3","Germany","Null","Total_Effect",NA
"345","D3","Denmark","Null","Total_Effect",NA
"346","D3","Spain","Null","Total_Effect",NA
"347","D3","Finland","Null","Total_Effect",NA
"348","D3","France","Null","Total_Effect",NA
"349","D3","United Kingdom","Null","Total_Effect",NA
"350","D3","Indonesia","Null","Total_Effect",NA
"351","D3","India","Null","Total_Effect",NA
"352","D3","Ireland","Null","Total_Effect",NA
"353","D3","Italy","Null","Total_Effect",NA
"354","D3","Japan","Null","Total_Effect",NA
"355","D3","Luxembourg","Null","Total_Effect",NA
"356","D3","Mexico","Null","Total_Effect",NA
"357","D3","Russian Federation","Null","Total_Effect",NA
"358","D3","Turkiye","Null","Total_Effect",NA
"359","D3","United States","Null","Total_Effect",NA
"360","D3","South Africa","Null","Total_Effect",NA
"361","D4","Belgium","Explicit","Total_Effect",0.00478987632031214
"362","D4","Brazil","Explicit","Total_Effect",0.00266243471626893
"363","D4","China","Explicit","Total_Effect",0.010690174097333
"364","D4","Germany","Explicit","Total_Effect",0.00928088952039766
"365","D4","Denmark","Explicit","Total_Effect",0.01018859629717
"366","D4","Spain","Explicit","Total_Effect",0.00127718461949866
"367","D4","Finland","Explicit","Total_Effect",0.00631793317639538
"368","D4","France","Explicit","Total_Effect",0.00452968160385885
"369","D4","United Kingdom","Explicit","Total_Effect",0.00613508506565038
"370","D4","Indonesia","Explicit","Total_Effect",0.0391617603300796
"371","D4","India","Explicit","Total_Effect",0.00742678214639832
"372","D4","Ireland","Explicit","Total_Effect",0.00253629156611047
"373","D4","Italy","Explicit","Total_Effect",0.00357810933262803
"374","D4","Japan","Explicit","Total_Effect",0.00419710712538025
"375","D4","Luxembourg","Explicit","Total_Effect",0.00409701065822679
"376","D4","Mexico","Explicit","Total_Effect",0.0170937739157336
"377","D4","Russian Federation","Explicit","Total_Effect",0.0285630772175713
"378","D4","Turkiye","Explicit","Total_Effect",0.0351435210873188
"379","D4","United States","Explicit","Total_Effect",0.000544881765136448
"380","D4","South Africa","Explicit","Total_Effect",0.00717591577696525
"381","D4","Belgium","Implicit_prod","Total_Effect",0.0629140430058482
"382","D4","Brazil","Implicit_prod","Total_Effect",0.121702482884751
"383","D4","China","Implicit_prod","Total_Effect",0.246113788091253
"384","D4","Germany","Implicit_prod","Total_Effect",0.0718618768847272
"385","D4","Denmark","Implicit_prod","Total_Effect",0.0443139822312967
"386","D4","Spain","Implicit_prod","Total_Effect",0.0555889835199351
"387","D4","Finland","Implicit_prod","Total_Effect",0.0442476821977346
"388","D4","France","Implicit_prod","Total_Effect",0.0512955862760688
"389","D4","United Kingdom","Implicit_prod","Total_Effect",0.0590876644405091
"390","D4","Indonesia","Implicit_prod","Total_Effect",0.220740662538316
"391","D4","India","Implicit_prod","Total_Effect",0.218881449674898
"392","D4","Ireland","Implicit_prod","Total_Effect",0.0752309934725357
"393","D4","Italy","Implicit_prod","Total_Effect",0.0662434408571855
"394","D4","Japan","Implicit_prod","Total_Effect",0.106442653957468
"395","D4","Luxembourg","Implicit_prod","Total_Effect",0.0729420417942073
"396","D4","Mexico","Implicit_prod","Total_Effect",0.267037372828209
"397","D4","Russian Federation","Implicit_prod","Total_Effect",0.211018801800777
"398","D4","Turkiye","Implicit_prod","Total_Effect",0.219564757111235
"399","D4","United States","Implicit_prod","Total_Effect",0.0521635412946198
"400","D4","South Africa","Implicit_prod","Total_Effect",0.239269517453878
"401","D4","Belgium","Implicit_cons","Total_Effect",0.0152489762122947
"402","D4","Brazil","Implicit_cons","Total_Effect",0.0341192293681877
"403","D4","China","Implicit_cons","Total_Effect",0.0548710327527672
"404","D4","Germany","Implicit_cons","Total_Effect",0.0183883266723242
"405","D4","Denmark","Implicit_cons","Total_Effect",0.00283925577736078
"406","D4","Spain","Implicit_cons","Total_Effect",0.0106512183276737
"407","D4","Finland","Implicit_cons","Total_Effect",0.000622201214558276
"408","D4","France","Implicit_cons","Total_Effect",0.0132832882671148
"409","D4","United Kingdom","Implicit_cons","Total_Effect",0.0131239284106244
"410","D4","Indonesia","Implicit_cons","Total_Effect",0.0896389964622078
"411","D4","India","Implicit_cons","Total_Effect",0.0876108590975392
"412","D4","Ireland","Implicit_cons","Total_Effect",0.00614516051281734
"413","D4","Italy","Implicit_cons","Total_Effect",0.0128800753569267
"414","D4","Japan","Implicit_cons","Total_Effect",0.0249465193750797
"415","D4","Luxembourg","Implicit_cons","Total_Effect",0.0221100121284408
